ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): Total,Education (Aggregate levels): Basic,2007,425.628,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): Total,Education (Aggregate levels): Advanced,2007,87.061,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): Total,Education (Aggregate levels): Level not stated,2007,1.459,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Total,2007,186.801,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Less than basic,2007,2.505,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Basic,2007,154.368,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Advanced,2007,29.669,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Level not stated,2007,0.26,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Total,2007,143.621,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Less than basic,2007,2.05,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Basic,2007,107.653,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Advanced,2007,33.553,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Level not stated,2007,0.366,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Total,2007,91.731,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Less than basic,2007,3.611,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Basic,2007,76.964,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Advanced,2007,10.909,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Level not stated,2007,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Total,2007,62.727,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Less than basic,2007,2.639,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Basic,2007,51.595,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Advanced,2007,8.158,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Level not stated,2007,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Total,2007,35.824,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Less than basic,2007,2.174,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Basic,2007,29.653,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Advanced,2007,3.745,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Level not stated,2007,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 65+,Education (Aggregate levels): Total,2007,8.269,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 65+,Education (Aggregate levels): Less than basic,2007,1.847,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 65+,Education (Aggregate levels): Basic,2007,5.395,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (10-year bands): 65+,Education (Aggregate levels): Advanced,2007,1.027,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (10-year bands): Total,Education (Aggregate levels): Total,2007,362.064,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (10-year bands): Total,Education (Aggregate levels): Less than basic,2007,4.444,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (10-year bands): Total,Education (Aggregate levels): Basic,2007,222.8,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (10-year bands): Total,Education (Aggregate levels): Advanced,2007,133.706,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (10-year bands): Total,Education (Aggregate levels): Level not stated,2007,1.114,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Female,Age (10-year bands): 15-24,Education (Aggregate levels): Total,2007,128.191,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
