ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (5-year bands): 65+,,2007,115.002,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,"Age (Youth, adults): 15+",,2006,11016.665,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,"Age (Youth, adults): 15-64",,2006,10651.554,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,"Age (Youth, adults): 15-24",,2006,1993.147,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,"Age (Youth, adults): 25+",,2006,9023.518,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,"Age (Youth, adults): 15+",,2006,6796.808,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,"Age (Youth, adults): 15-64",,2006,6535.928,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,"Age (Youth, adults): 15-24",,2006,1322.552,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,"Age (Youth, adults): 25+",,2006,5474.256,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,"Age (Youth, adults): 15+",,2006,4219.857,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,"Age (Youth, adults): 15-64",,2006,4115.626,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,"Age (Youth, adults): 15-24",,2006,670.594,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,"Age (Youth, adults): 25+",,2006,3549.262,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (Aggregate bands): Total,,2006,11016.665,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (Aggregate bands): 15-24,,2006,1993.147,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (Aggregate bands): 25-54,,2006,7706.8,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (Aggregate bands): 55-64,,2006,951.607,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (Aggregate bands): 65+,,2006,365.111,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (Aggregate bands): Total,,2006,6796.808,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (Aggregate bands): 15-24,,2006,1322.552,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (Aggregate bands): 25-54,,2006,4590.246,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (Aggregate bands): 55-64,,2006,623.13,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (Aggregate bands): 65+,,2006,260.88,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (Aggregate bands): Total,,2006,4219.857,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (Aggregate bands): 15-24,,2006,670.594,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (Aggregate bands): 25-54,,2006,3116.554,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (Aggregate bands): 55-64,,2006,328.477,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (Aggregate bands): 65+,,2006,104.232,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (10-year bands): Total,,2006,11016.665,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (10-year bands): 15-24,,2006,1993.147,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (10-year bands): 25-34,,2006,3045.086,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (10-year bands): 35-44,,2006,2728.116,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (10-year bands): 45-54,,2006,1933.599,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (10-year bands): 55-64,,2006,951.607,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (10-year bands): 65+,,2006,365.111,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (10-year bands): Total,,2006,6796.808,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (10-year bands): 15-24,,2006,1322.552,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (10-year bands): 25-34,,2006,1854.3,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (10-year bands): 35-44,,2006,1594.675,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (10-year bands): 45-54,,2006,1141.272,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (10-year bands): 55-64,,2006,623.13,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (10-year bands): 65+,,2006,260.88,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (10-year bands): Total,,2006,4219.857,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (10-year bands): 15-24,,2006,670.594,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (10-year bands): 25-34,,2006,1190.787,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (10-year bands): 35-44,,2006,1133.44,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (10-year bands): 45-54,,2006,792.326,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (10-year bands): 55-64,,2006,328.477,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (10-year bands): 65+,,2006,104.232,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): Total,,2006,11016.665,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 15-19,,2006,644.561,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 20-24,,2006,1348.585,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 25-29,,2006,1564.949,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 30-34,,2006,1480.138,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 35-39,,2006,1410.32,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 40-44,,2006,1317.795,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 45-49,,2006,1083.51,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 50-54,,2006,850.088,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 55-59,,2006,596.37,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 60-64,,2006,355.237,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 65+,,2006,365.111,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): Total,,2006,6796.808,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 15-19,,2006,451.996,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 20-24,,2006,870.556,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 25-29,,2006,966.779,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 30-34,,2006,887.52,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 35-39,,2006,828.668,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 40-44,,2006,766.006,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 45-49,,2006,631.826,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 50-54,,2006,509.446,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 55-59,,2006,384.021,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 60-64,,2006,239.109,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 65+,,2006,260.88,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (5-year bands): Total,,2006,4219.857,,,,Repository: ILO-STATISTICS - Micro data processing
